1.5	1.56E+000
1.75	1.42E+000
2	1.24E+000
2.25	1.06E+000
2.5	8.70E-001
2.75	7.50E-001
3	6.23E-001
3.25	5.20E-001
3.5	4.20E-001
3.75	3.34E-001
4	2.70E-001
4.25	2.10E-001
4.5	1.57E-001
4.75	1.18E-001
5	9.20E-002
5.25	6.96E-002
5.5	5.25E-002
5.75	3.82E-002
6	2.76E-002
6.25	1.89E-002
6.5	1.39E-002
6.75	1.01E-002
7	6.83E-003
7.25	4.11E-003
7.5	2.54E-003
7.75	1.59E-003
8	8.90E-004
8.25	4.36E-004
8.5	2.35E-004
8.75	1.20E-004
9	4.70E-005
