24	1	7	6	1	3	8	-17288.9	-812098	-1369.67	-0.0412639	-0.0264252	0.998799
25	1	7	6	1	4	1	-16033	-812375	-1318.79	-0.0412639	-0.0264252	0.998799
26	1	7	6	1	4	2	-16173.2	-812156	-1318.79	-0.0412639	-0.0264252	0.998799
27	1	7	6	1	4	3	-16313.4	-811937	-1318.79	-0.0412639	-0.0264252	0.998799
28	1	7	6	1	4	4	-16453.6	-811718	-1318.79	-0.0412639	-0.0264252	0.998799
29	1	7	6	1	4	5	-16593.9	-811499	-1318.79	-0.0412639	-0.0264252	0.998799
30	1	7	6	1	4	6	-16734.1	-811280	-1318.79	-0.0412639	-0.0264252	0.998799
31	1	7	6	1	4	7	-16874.3	-811061	-1318.79	-0.0412639	-0.0264252	0.998799
32	1	7	6	1	4	8	-17014.5	-810842	-1318.79	-0.0412639	-0.0264252	0.998799
33	1	7	6	2	1	1	-16943.8	-810583	-1248.94	-0.0412639	-0.0264252	0.998799
34	1	7	6	2	1	2	-17084	-810364	-1248.94	-0.0412639	-0.0264252	0.998799
35	1	7	6	2	1	3	-17224.2	-810145	-1248.94	-0.0412639	-0.0264252	0.998799
36	1	7	6	2	1	4	-17364.5	-809926	-1248.94	-0.0412639	-0.0264252	0.998799
37	1	7	6	2	1	5	-17504.7	-809707	-1248.94	-0.0412639	-0.0264252	0.998799
38	1	7	6	2	1	6	-17644.9	-809488	-1248.94	-0.0412639	-0.0264252	0.998799
39	1	7	6	2	1	7	-17785.1	-809269	-1248.94	-0.0412639	-0.0264252	0.998799
40	1	7	6	2	1	8	-17925.3	-809050	-1248.94	-0.0412639	-0.0264252	0.998799
41	1	7	6	2	2	1	-16669.4	-809327	-1198.06	-0.0412639	-0.0264252	0.998799
42	1	7	6	2	2	2	-16888.1	-809467	-1210.8	-0.0412639	-0.0264252	0.998799
43	1	7	6	2	2	3	-17106.8	-809607	-1223.54	-0.0412639	-0.0264252	0.998799
44	1	7	6	2	2	4	-17325.5	-809747	-1236.28	-0.0412639	-0.0264252	0.998799
45	1	7	6	2	2	5	-17544.2	-809887	-1249.02	-0.0412639	-0.0264252	0.998799
46	1	7	6	2	2	6	-17762.8	-810027	-1261.76	-0.0412639	-0.0264252	0.998799
47	1	7	6	2	2	7	-17981.5	-810167	-1274.5	-0.0412639	-0.0264252	0.998799
48	1	7	6	2	2	8	-18200.2	-810307	-1287.24	-0.0412639	-0.0264252	0.998799
49	1	7	6	2	3	1	-16670.5	-809327	-1172.69	-0.0412639	-0.0264252	0.998799
50	1	7	6	2	3	2	-16889.1	-809467	-1185.43	-0.0412639	-0.0264252	0.998799
51	1	7	6	2	3	3	-17107.8	-809607	-1198.17	-0.0412639	-0.0264252	0.998799
52	1	7	6	2	3	4	-17326.5	-809748	-1210.91	-0.0412639	-0.0264252	0.998799
53	1	7	6	2	3	5	-17545.2	-809888	-1223.65	-0.0412639	-0.0264252	0.998799
54	1	7	6	2	3	6	-17763.9	-810028	-1236.39	-0.0412639	-0.0264252	0.998799
55	1	7	6	2	3	7	-17982.6	-810168	-1249.13	-0.0412639	-0.0264252	0.998799
56	1	7	6	2	3	8	-18201.3	-810308	-1261.87	-0.0412639	-0.0264252	0.998799
57	1	7	6	2	4	1	-16945.4	-810584	-1210.99	-0.0412639	-0.0264252	0.998799
58	1	7	6	2	4	2	-17085.6	-810365	-1210.99	-0.0412639	-0.0264252	0.998799
59	1	7	6	2	4	3	-17225.8	-810146	-1210.99	-0.0412639	-0.0264252	0.998799
60	1	7	6	2	4	4	-17366	-809927	-1210.99	-0.0412639	-0.0264252	0.998799
61	1	7	6	2	4	5	-17506.2	-809708	-1210.99	-0.0412639	-0.0264252	0.998799
62	1	7	6	2	4	6	-17646.4	-809489	-1210.99	-0.0412639	-0.0264252	0.998799
63	1	7	6	2	4	7	-17786.7	-809270	-1210.99	-0.0412639	-0.0264252	0.998799
64	1	7	6	2	4	8	-17926.9	-809051	-1210.99	-0.0412639	-0.0264252	0.998799
65	1	7	6	3	1	1	-18188.6	-809005	-1356.74	-0.0412639	-0.0264252	0.998799
66	1	7	6	3	1	2	-18328.8	-808786	-1356.74	-0.0412639	-0.0264252	0.998799
67	1	7	6	3	1	3	-18469	-808567	-1356.74	-0.0412639	-0.0264252	0.998799
68	1	7	6	3	1	4	-18609.2	-808348	-1356.74	-0.0412639	-0.0264252	0.998799
69	1	7	6	3	1	5	-18749.4	-808129	-1356.74	-0.0412639	-0.0264252	0.998799
70	1	7	6	3	1	6	-18889.7	-807910	-1356.74	-0.0412639	-0.0264252	0.998799
71	1	7	6	3	1	7	-19029.9	-807692	-1356.74	-0.0412639	-0.0264252	0.998799
72	1	7	6	3	1	8	-19170.1	-807473	-1356.74	-0.0412639	-0.0264252	0.998799
73	1	7	6	3	2	1	-17914.2	-807749	-1305.86	-0.0412639	-0.0264252	0.998799
74	1	7	6	3	2	2	-18132.9	-807889	-1318.6	-0.0412639	-0.0264252	0.998799
75	1	7	6	3	2	3	-18351.6	-808029	-1331.34	-0.0412639	-0.0264252	0.998799
76	1	7	6	3	2	4	-18570.3	-808169	-1344.08	-0.0412639	-0.0264252	0.998799
77	1	7	6	3	2	5	-18788.9	-808309	-1356.82	-0.0412639	-0.0264252	0.998799
78	1	7	6	3	2	6	-19007.6	-808449	-1369.56	-0.0412639	-0.0264252	0.998799
79	1	7	6	3	2	7	-19226.3	-808589	-1382.3	-0.0412639	-0.0264252	0.998799
80	1	7	6	3	2	8	-19445	-808729	-1395.04	-0.0412639	-0.0264252	0.998799
81	1	7	6	3	3	1	-17915.2	-807750	-1280.49	-0.0412639	-0.0264252	0.998799
82	1	7	6	3	3	2	-18133.9	-807890	-1293.23	-0.0412639	-0.0264252	0.998799
83	1	7	6	3	3	3	-18352.6	-808030	-1305.97	-0.0412639	-0.0264252	0.998799
84	1	7	6	3	3	4	-18571.3	-808170	-1318.71	-0.0412639	-0.0264252	0.998799
85	1	7	6	3	3	5	-18790	-808310	-1331.45	-0.0412639	-0.0264252	0.998799
86	1	7	6	3	3	6	-19008.7	-808450	-1344.19	-0.0412639	-0.0264252	0.998799
87	1	7	6	3	3	7	-19227.4	-808590	-1356.93	-0.0412639	-0.0264252	0.998799
88	1	7	6	3	3	8	-19446.1	-808730	-1369.67	-0.0412639	-0.0264252	0.998799
89	1	7	6	3	4	1	-18190.2	-809006	-1318.79	-0.0412639	-0.0264252	0.998799
90	1	7	6	3	4	2	-18330.4	-808787	-1318.79	-0.0412639	-0.0264252	0.998799
91	1	7	6	3	4	3	-18470.6	-808568	-1318.79	-0.0412639	-0.0264252	0.998799
92	1	7	6	3	4	4	-18610.8	-808349	-1318.79	-0.0412639	-0.0264252	0.998799
93	1	7	6	3	4	5	-18751	-808130	-1318.79	-0.0412639	-0.0264252	0.998799
94	1	7	6	3	4	6	-18891.2	-807911	-1318.79	-0.0412639	-0.0264252	0.998799
95	1	7	6	3	4	7	-19031.4	-807692	-1318.79	-0.0412639	-0.0264252	0.998799
96	1	7	6	3	4	8	-19171.7	-807474	-1318.79	-0.0412639	-0.0264252	0.998799
97	1	7	6	4	1	1	-19101	-807214	-1248.94	-0.0412639	-0.0264252	0.998799
98	1	7	6	4	1	2	-19241.2	-806996	-1248.94	-0.0412639	-0.0264252	0.998799
99	1	7	6	4	1	3	-19381.4	-806777	-1248.94	-0.0412639	-0.0264252	0.998799
100	1	7	6	4	1	4	-19521.6	-806558	-1248.94	-0.0412639	-0.0264252	0.998799
101	1	7	6	4	1	5	-19661.8	-806339	-1248.94	-0.0412639	-0.0264252	0.998799
102	1	7	6	4	1	6	-19802	-806120	-1248.94	-0.0412639	-0.0264252	0.998799
103	1	7	6	4	1	7	-19942.3	-805901	-1248.94	-0.0412639	-0.0264252	0.998799
104	1	7	6	4	1	8	-20082.5	-805682	-1248.94	-0.0412639	-0.0264252	0.998799
105	1	7	6	4	2	1	-18826.6	-805958	-1198.06	-0.0412639	-0.0264252	0.998799
106	1	7	6	4	2	2	-19045.3	-806098	-1210.8	-0.0412639	-0.0264252	0.998799
107	1	7	6	4	2	3	-19263.9	-806238	-1223.54	-0.0412639	-0.0264252	0.998799
108	1	7	6	4	2	4	-19482.6	-806378	-1236.28	-0.0412639	-0.0264252	0.998799
109	1	7	6	4	2	5	-19701.3	-806518	-1249.02	-0.0412639	-0.0264252	0.998799
110	1	7	6	4	2	6	-19920	-806658	-1261.76	-0.0412639	-0.0264252	0.998799
111	1	7	6	4	2	7	-20138.7	-806798	-1274.5	-0.0412639	-0.0264252	0.998799
112	1	7	6	4	2	8	-20357.4	-806938	-1287.24	-0.0412639	-0.0264252	0.998799
113	1	7	6	4	3	1	-18827.6	-805959	-1172.69	-0.0412639	-0.0264252	0.998799
114	1	7	6	4	3	2	-19046.3	-806099	-1185.43	-0.0412639	-0.0264252	0.998799
115	1	7	6	4	3	3	-19265	-806239	-1198.17	-0.0412639	-0.0264252	0.998799
116	1	7	6	4	3	4	-19483.7	-806379	-1210.91	-0.0412639	-0.0264252	0.998799
117	1	7	6	4	3	5	-19702.4	-806519	-1223.65	-0.0412639	-0.0264252	0.998799
118	1	7	6	4	3	6	-19921.1	-806659	-1236.39	-0.0412639	-0.0264252	0.998799
119	1	7	6	4	3	7	-20139.7	-806799	-1249.13	-0.0412639	-0.0264252	0.998799
120	1	7	6	4	3	8	-20358.4	-806939	-1261.87	-0.0412639	-0.0264252	0.998799
121	1	7	6	4	4	1	-19102.5	-807216	-1210.99	-0.0412639	-0.0264252	0.998799
122	1	7	6	4	4	2	-19242.7	-806997	-1210.99	-0.0412639	-0.0264252	0.998799
123	1	7	6	4	4	3	-19383	-806778	-1210.99	-0.0412639	-0.0264252	0.998799
124	1	7	6	4	4	4	-19523.2	-806559	-1210.99	-0.0412639	-0.0264252	0.998799
125	1	7	6	4	4	5	-19663.4	-806340	-1210.99	-0.0412639	-0.0264252	0.998799
126	1	7	6	4	4	6	-19803.6	-806121	-1210.99	-0.0412639	-0.0264252	0.998799
127	1	7	6	4	4	7	-19943.8	-805902	-1210.99	-0.0412639	-0.0264252	0.998799
128	1	7	6	4	4	8	-20084	-805683	-1210.99	-0.0412639	-0.0264252	0.998799
129	1	7	6	5	1	1	-20345.7	-805637	-1356.74	-0.0412639	-0.0264252	0.998799
130	1	7	6	5	1	2	-20486	-805418	-1356.74	-0.0412639	-0.0264252	0.998799
131	1	7	6	5	1	3	-20626.2	-805199	-1356.74	-0.0412639	-0.0264252	0.998799
132	1	7	6	5	1	4	-20766.4	-804980	-1356.74	-0.0412639	-0.0264252	0.998799
133	1	7	6	5	1	5	-20906.6	-804761	-1356.74	-0.0412639	-0.0264252	0.998799
134	1	7	6	5	1	6	-21046.8	-804542	-1356.74	-0.0412639	-0.0264252	0.998799
135	1	7	6	5	1	7	-21187	-804323	-1356.74	-0.0412639	-0.0264252	0.998799
136	1	7	6	5	1	8	-21327.2	-804104	-1356.74	-0.0412639	-0.0264252	0.998799
137	1	7	6	5	2	1	-20071.3	-804380	-1305.86	-0.0412639	-0.0264252	0.998799
138	1	7	6	5	2	2	-20290	-804520	-1318.6	-0.0412639	-0.0264252	0.998799
139	1	7	6	5	2	3	-20508.7	-804660	-1331.34	-0.0412639	-0.0264252	0.998799
140	1	7	6	5	2	4	-20727.4	-804801	-1344.08	-0.0412639	-0.0264252	0.998799
141	1	7	6	5	2	5	-20946.1	-804941	-1356.82	-0.0412639	-0.0264252	0.998799
142	1	7	6	5	2	6	-21164.8	-805081	-1369.56	-0.0412639	-0.0264252	0.998799
143	1	7	6	5	2	7	-21383.5	-805221	-1382.3	-0.0412639	-0.0264252	0.998799
144	1	7	6	5	2	8	-21602.2	-805361	-1395.04	-0.0412639	-0.0264252	0.998799
145	1	7	6	5	3	1	-20072.4	-804381	-1280.49	-0.0412639	-0.0264252	0.998799
146	1	7	6	5	3	2	-20291.1	-804521	-1293.23	-0.0412639	-0.0264252	0.998799
147	1	7	6	5	3	3	-20509.8	-804661	-1305.97	-0.0412639	-0.0264252	0.998799
148	1	7	6	5	3	4	-20728.5	-804801	-1318.71	-0.0412639	-0.0264252	0.998799
149	1	7	6	5	3	5	-20947.1	-804941	-1331.45	-0.0412639	-0.0264252	0.998799
150	1	7	6	5	3	6	-21165.8	-805081	-1344.19	-0.0412639	-0.0264252	0.998799
151	1	7	6	5	3	7	-21384.5	-805221	-1356.93	-0.0412639	-0.0264252	0.998799
152	1	7	6	5	3	8	-21603.2	-805361	-1369.67	-0.0412639	-0.0264252	0.998799
153	1	7	6	5	4	1	-20347.3	-805638	-1318.79	-0.0412639	-0.0264252	0.998799
154	1	7	6	5	4	2	-20487.5	-805419	-1318.79	-0.0412639	-0.0264252	0.998799
155	1	7	6	5	4	3	-20627.7	-805200	-1318.79	-0.0412639	-0.0264252	0.998799
156	1	7	6	5	4	4	-20768	-804981	-1318.79	-0.0412639	-0.0264252	0.998799
157	1	7	6	5	4	5	-20908.2	-804762	-1318.79	-0.0412639	-0.0264252	0.998799
158	1	7	6	5	4	6	-21048.4	-804543	-1318.79	-0.0412639	-0.0264252	0.998799
159	1	7	6	5	4	7	-21188.6	-804324	-1318.79	-0.0412639	-0.0264252	0.998799
160	1	7	6	5	4	8	-21328.8	-804105	-1318.79	-0.0412639	-0.0264252	0.998799
161	1	7	5	1	1	1	-14347.2	-811295	-1356.74	-0.0412639	-0.0264252	0.998799
162	1	7	5	1	1	2	-14487.4	-811076	-1356.74	-0.0412639	-0.0264252	0.998799
163	1	7	5	1	1	3	-14627.6	-810857	-1356.74	-0.0412639	-0.0264252	0.998799
164	1	7	5	1	1	4	-14767.8	-810638	-1356.74	-0.0412639	-0.0264252	0.998799
165	1	7	5	1	1	5	-14908	-810419	-1356.74	-0.0412639	-0.0264252	0.998799
166	1	7	5	1	1	6	-15048.3	-810200	-1356.74	-0.0412639	-0.0264252	0.998799
167	1	7	5	1	1	7	-15188.5	-809981	-1356.74	-0.0412639	-0.0264252	0.998799
168	1	7	5	1	1	8	-15328.7	-809762	-1356.74	-0.0412639	-0.0264252	0.998799
169	1	7	5	1	2	1	-14072.8	-810039	-1305.86	-0.0412639	-0.0264252	0.998799
170	1	7	5	1	2	2	-14291.5	-810179	-1318.6	-0.0412639	-0.0264252	0.998799
171	1	7	5	1	2	3	-14510.2	-810319	-1331.34	-0.0412639	-0.0264252	0.998799
172	1	7	5	1	2	4	-14728.9	-810459	-1344.08	-0.0412639	-0.0264252	0.998799
173	1	7	5	1	2	5	-14947.5	-810599	-1356.82	-0.0412639	-0.0264252	0.998799
174	1	7	5	1	2	6	-15166.2	-810739	-1369.56	-0.0412639	-0.0264252	0.998799
175	1	7	5	1	2	7	-15384.9	-810879	-1382.3	-0.0412639	-0.0264252	0.998799
176	1	7	5	1	2	8	-15603.6	-811019	-1395.04	-0.0412639	-0.0264252	0.998799
177	1	7	5	1	3	1	-14073.8	-810039	-1280.49	-0.0412639	-0.0264252	0.998799
178	1	7	5	1	3	2	-14292.5	-810180	-1293.23	-0.0412639	-0.0264252	0.998799
179	1	7	5	1	3	3	-14511.2	-810320	-1305.97	-0.0412639	-0.0264252	0.998799
180	1	7	5	1	3	4	-14729.9	-810460	-1318.71	-0.0412639	-0.0264252	0.998799
181	1	7	5	1	3	5	-14948.6	-810600	-1331.45	-0.0412639	-0.0264252	0.998799
182	1	7	5	1	3	6	-15167.3	-810740	-1344.19	-0.0412639	-0.0264252	0.998799
183	1	7	5	1	3	7	-15386	-810880	-1356.93	-0.0412639	-0.0264252	0.998799
184	1	7	5	1	3	8	-15604.7	-811020	-1369.67	-0.0412639	-0.0264252	0.998799
185	1	7	5	1	4	1	-14348.8	-811296	-1318.79	-0.0412639	-0.0264252	0.998799
186	1	7	5	1	4	2	-14489	-811077	-1318.79	-0.0412639	-0.0264252	0.998799
187	1	7	5	1	4	3	-14629.2	-810858	-1318.79	-0.0412639	-0.0264252	0.998799
188	1	7	5	1	4	4	-14769.4	-810639	-1318.79	-0.0412639	-0.0264252	0.998799
189	1	7	5	1	4	5	-14909.6	-810420	-1318.79	-0.0412639	-0.0264252	0.998799
190	1	7	5	1	4	6	-15049.8	-810201	-1318.79	-0.0412639	-0.0264252	0.998799
191	1	7	5	1	4	7	-15190	-809982	-1318.79	-0.0412639	-0.0264252	0.998799
192	1	7	5	1	4	8	-15330.3	-809763	-1318.79	-0.0412639	-0.0264252	0.998799
193	1	7	5	2	1	1	-15259.6	-809504	-1248.94	-0.0412639	-0.0264252	0.998799
194	1	7	5	2	1	2	-15399.8	-809286	-1248.94	-0.0412639	-0.0264252	0.998799
195	1	7	5	2	1	3	-15540	-809066	-1248.94	-0.0412639	-0.0264252	0.998799
196	1	7	5	2	1	4	-15680.2	-808848	-1248.94	-0.0412639	-0.0264252	0.998799
197	1	7	5	2	1	5	-15820.4	-808629	-1248.94	-0.0412639	-0.0264252	0.998799
198	1	7	5	2	1	6	-15960.6	-808410	-1248.94	-0.0412639	-0.0264252	0.998799
199	1	7	5	2	1	7	-16100.9	-808191	-1248.94	-0.0412639	-0.0264252	0.998799
200	1	7	5	2	1	8	-16241.1	-807972	-1248.94	-0.0412639	-0.0264252	0.998799
201	1	7	5	2	2	1	-14985.2	-808248	-1198.06	-0.0412639	-0.0264252	0.998799
202	1	7	5	2	2	2	-15203.9	-808388	-1210.8	-0.0412639	-0.0264252	0.998799
203	1	7	5	2	2	3	-15422.5	-808528	-1223.54	-0.0412639	-0.0264252	0.998799
204	1	7	5	2	2	4	-15641.2	-808668	-1236.28	-0.0412639	-0.0264252	0.998799
205	1	7	5	2	2	5	-15859.9	-808808	-1249.02	-0.0412639	-0.0264252	0.998799
206	1	7	5	2	2	6	-16078.6	-808948	-1261.76	-0.0412639	-0.0264252	0.998799
207	1	7	5	2	2	7	-16297.3	-809088	-1274.5	-0.0412639	-0.0264252	0.998799
208	1	7	5	2	2	8	-16516	-809228	-1287.24	-0.0412639	-0.0264252	0.998799
209	1	7	5	2	3	1	-14986.2	-808249	-1172.69	-0.0412639	-0.0264252	0.998799
210	1	7	5	2	3	2	-15204.9	-808389	-1185.43	-0.0412639	-0.0264252	0.998799
211	1	7	5	2	3	3	-15423.6	-808529	-1198.17	-0.0412639	-0.0264252	0.998799
212	1	7	5	2	3	4	-15642.3	-808669	-1210.91	-0.0412639	-0.0264252	0.998799
213	1	7	5	2	3	5	-15861	-808809	-1223.65	-0.0412639	-0.0264252	0.998799
214	1	7	5	2	3	6	-16079.7	-808949	-1236.39	-0.0412639	-0.0264252	0.998799
215	1	7	5	2	3	7	-16298.3	-809089	-1249.13	-0.0412639	-0.0264252	0.998799
216	1	7	5	2	3	8	-16517	-809229	-1261.87	-0.0412639	-0.0264252	0.998799
217	1	7	5	2	4	1	-15261.1	-809505	-1210.99	-0.0412639	-0.0264252	0.998799
218	1	7	5	2	4	2	-15401.3	-809286	-1210.99	-0.0412639	-0.0264252	0.998799
219	1	7	5	2	4	3	-15541.6	-809068	-1210.99	-0.0412639	-0.0264252	0.998799
220	1	7	5	2	4	4	-15681.8	-808849	-1210.99	-0.0412639	-0.0264252	0.998799
221	1	7	5	2	4	5	-15822	-808630	-1210.99	-0.0412639	-0.0264252	0.998799
222	1	7	5	2	4	6	-15962.2	-808411	-1210.99	-0.0412639	-0.0264252	0.998799
223	1	7	5	2	4	7	-16102.4	-808192	-1210.99	-0.0412639	-0.0264252	0.998799
224	1	7	5	2	4	8	-16242.6	-807973	-1210.99	-0.0412639	-0.0264252	0.998799
225	1	7	5	3	1	1	-16504.3	-807927	-1356.74	-0.0412639	-0.0264252	0.998799
226	1	7	5	3	1	2	-16644.6	-807708	-1356.74	-0.0412639	-0.0264252	0.998799
227	1	7	5	3	1	3	-16784.8	-807489	-1356.74	-0.0412639	-0.0264252	0.998799
228	1	7	5	3	1	4	-16925	-807270	-1356.74	-0.0412639	-0.0264252	0.998799
229	1	7	5	3	1	5	-17065.2	-807051	-1356.74	-0.0412639	-0.0264252	0.998799
230	1	7	5	3	1	6	-17205.4	-806832	-1356.74	-0.0412639	-0.0264252	0.998799
231	1	7	5	3	1	7	-17345.6	-806613	-1356.74	-0.0412639	-0.0264252	0.998799
232	1	7	5	3	1	8	-17485.8	-806394	-1356.74	-0.0412639	-0.0264252	0.998799
233	1	7	5	3	2	1	-16229.9	-806670	-1305.86	-0.0412639	-0.0264252	0.998799
234	1	7	5	3	2	2	-16448.6	-806810	-1318.6	-0.0412639	-0.0264252	0.998799
235	1	7	5	3	2	3	-16667.3	-806950	-1331.34	-0.0412639	-0.0264252	0.998799
236	1	7	5	3	2	4	-16886	-807090	-1344.08	-0.0412639	-0.0264252	0.998799
237	1	7	5	3	2	5	-17104.7	-807230	-1356.82	-0.0412639	-0.0264252	0.998799
238	1	7	5	3	2	6	-17323.4	-807370	-1369.56	-0.0412639	-0.0264252	0.998799
239	1	7	5	3	2	7	-17542.1	-807511	-1382.3	-0.0412639	-0.0264252	0.998799
240	1	7	5	3	2	8	-17760.8	-807651	-1395.04	-0.0412639	-0.0264252	0.998799
241	1	7	5	3	3	1	-16231	-806671	-1280.49	-0.0412639	-0.0264252	0.998799
242	1	7	5	3	3	2	-16449.7	-806811	-1293.23	-0.0412639	-0.0264252	0.998799
243	1	7	5	3	3	3	-16668.4	-806951	-1305.97	-0.0412639	-0.0264252	0.998799
244	1	7	5	3	3	4	-16887.1	-807091	-1318.71	-0.0412639	-0.0264252	0.998799
245	1	7	5	3	3	5	-17105.7	-807231	-1331.45	-0.0412639	-0.0264252	0.998799
246	1	7	5	3	3	6	-17324.4	-807371	-1344.19	-0.0412639	-0.0264252	0.998799
247	1	7	5	3	3	7	-17543.1	-807511	-1356.93	-0.0412639	-0.0264252	0.998799
248	1	7	5	3	3	8	-17761.8	-807651	-1369.67	-0.0412639	-0.0264252	0.998799
249	1	7	5	3	4	1	-16505.9	-807928	-1318.79	-0.0412639	-0.0264252	0.998799
250	1	7	5	3	4	2	-16646.1	-807709	-1318.79	-0.0412639	-0.0264252	0.998799
251	1	7	5	3	4	3	-16786.3	-807490	-1318.79	-0.0412639	-0.0264252	0.998799
252	1	7	5	3	4	4	-16926.6	-807271	-1318.79	-0.0412639	-0.0264252	0.998799
253	1	7	5	3	4	5	-17066.8	-807052	-1318.79	-0.0412639	-0.0264252	0.998799
254	1	7	5	3	4	6	-17207	-806833	-1318.79	-0.0412639	-0.0264252	0.998799
255	1	7	5	3	4	7	-17347.2	-806614	-1318.79	-0.0412639	-0.0264252	0.998799
256	1	7	5	3	4	8	-17487.4	-806395	-1318.79	-0.0412639	-0.0264252	0.998799
257	1	7	5	4	1	1	-17416.7	-806136	-1248.94	-0.0412639	-0.0264252	0.998799
258	1	7	5	4	1	2	-17556.9	-805917	-1248.94	-0.0412639	-0.0264252	0.998799
259	1	7	5	4	1	3	-17697.2	-805698	-1248.94	-0.0412639	-0.0264252	0.998799
260	1	7	5	4	1	4	-17837.4	-805479	-1248.94	-0.0412639	-0.0264252	0.998799
261	1	7	5	4	1	5	-17977.6	-805260	-1248.94	-0.0412639	-0.0264252	0.998799
262	1	7	5	4	1	6	-18117.8	-805041	-1248.94	-0.0412639	-0.0264252	0.998799
263	1	7	5	4	1	7	-18258	-804822	-1248.94	-0.0412639	-0.0264252	0.998799
264	1	7	5	4	1	8	-18398.2	-804603	-1248.94	-0.0412639	-0.0264252	0.998799
265	1	7	5	4	2	1	-17142.3	-804880	-1198.06	-0.0412639	-0.0264252	0.998799
266	1	7	5	4	2	2	-17361	-805020	-1210.8	-0.0412639	-0.0264252	0.998799
267	1	7	5	4	2	3	-17579.7	-805160	-1223.54	-0.0412639	-0.0264252	0.998799
268	1	7	5	4	2	4	-17798.4	-805300	-1236.28	-0.0412639	-0.0264252	0.998799
269	1	7	5	4	2	5	-18017.1	-805440	-1249.02	-0.0412639	-0.0264252	0.998799
270	1	7	5	4	2	6	-18235.8	-805580	-1261.76	-0.0412639	-0.0264252	0.998799
271	1	7	5	4	2	7	-18454.5	-805720	-1274.5	-0.0412639	-0.0264252	0.998799
272	1	7	5	4	2	8	-18673.1	-805860	-1287.24	-0.0412639	-0.0264252	0.998799
273	1	7	5	4	3	1	-17143.4	-804880	-1172.69	-0.0412639	-0.0264252	0.998799
274	1	7	5	4	3	2	-17362.1	-805020	-1185.43	-0.0412639	-0.0264252	0.998799
275	1	7	5	4	3	3	-17580.8	-805160	-1198.17	-0.0412639	-0.0264252	0.998799
276	1	7	5	4	3	4	-17799.4	-805300	-1210.91	-0.0412639	-0.0264252	0.998799
277	1	7	5	4	3	5	-18018.1	-805440	-1223.65	-0.0412639	-0.0264252	0.998799
278	1	7	5	4	3	6	-18236.8	-805580	-1236.39	-0.0412639	-0.0264252	0.998799
279	1	7	5	4	3	7	-18455.5	-805721	-1249.13	-0.0412639	-0.0264252	0.998799
280	1	7	5	4	3	8	-18674.2	-805861	-1261.87	-0.0412639	-0.0264252	0.998799
281	1	7	5	4	4	1	-17418.3	-806137	-1210.99	-0.0412639	-0.0264252	0.998799
282	1	7	5	4	4	2	-17558.5	-805918	-1210.99	-0.0412639	-0.0264252	0.998799
283	1	7	5	4	4	3	-17698.7	-805699	-1210.99	-0.0412639	-0.0264252	0.998799
284	1	7	5	4	4	4	-17838.9	-805480	-1210.99	-0.0412639	-0.0264252	0.998799
285	1	7	5	4	4	5	-17979.2	-805261	-1210.99	-0.0412639	-0.0264252	0.998799
286	1	7	5	4	4	6	-18119.4	-805042	-1210.99	-0.0412639	-0.0264252	0.998799
287	1	7	5	4	4	7	-18259.6	-804823	-1210.99	-0.0412639	-0.0264252	0.998799
